plate_num,temperature_deg_c,time_h,scale_mol,stirring_shaking,concentration_mol_l,startingmat_1_name,startingmat_1_eq,startingmat_2_name,startingmat_2_eq,reagent_1_cas,reagent_1_name,reagent_1_smiles,reagent_1_eq,catalyst_cas,catalyst_name,catalyst_smiles,catalyst_eq,ligand_cas,ligand_name,ligand_eq,solvent_1_cas,solvent_1_name,solvent_1_smiles,solvent_1_fraction,solvent_2_cas,solvent_2_name,solvent_2_smiles,solvent_2_fraction,product_1_area%,selectivity_area%
4,70,18,7.50E-05,st_400,0.313,ArBr,1,RBPin,1.5,7087-68-5,DIPEA,CCN(C(C)C)C(C)C,2,27057-09-6,[Ni(oTol)(Cl)(PPh3)2],Cl[Ni]C1=CC=CC=C1C.P(C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4.P(C5=CC=CC=C5)(C6=CC=CC=C6)C7=CC=CC=C7,0.025,321921-71-5,cataCXium A,0.05,75-85-4,tAmOH,CCC(C)(C)O,0.75,7732-18-5,water,O,0.25,0.7161518718,0.9437379516
4,70,18,7.50E-05,st_400,0.313,ArBr,1,RBPin,1.5,6674-22-2,DBU,C1CCN2CCCN=C2CC1,2,27057-09-6,[Ni(oTol)(Cl)(PPh3)2],Cl[Ni]C1=CC=CC=C1C.P(C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4.P(C5=CC=CC=C5)(C6=CC=CC=C6)C7=CC=CC=C7,0.025,672937-63-2,cataCXium POMeCy,0.05,67-63-0,iPrOH,CC(C)O,0.75,7732-18-5,water,O,0.25,0.7108616607,0.7399581783
4,70,18,7.50E-05,st_400,0.313,ArBr,1,RBPin,1.5,7087-68-5,DIPEA,CCN(C(C)C)C(C)C,2,27057-09-6,[Ni(oTol)(Cl)(PPh3)2],Cl[Ni]C1=CC=CC=C1C.P(C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4.P(C5=CC=CC=C5)(C6=CC=CC=C6)C7=CC=CC=C7,0.025,395116-70-8,cataCXium ABn,0.05,67-63-0,iPrOH,CC(C)O,0.75,7732-18-5,water,O,0.25,0.7097564052,0.9540464963
4,70,18,7.50E-05,st_400,0.313,ArBr,1,RBPin,1.5,7087-68-5,DIPEA,CCN(C(C)C)C(C)C,2,27057-09-6,[Ni(oTol)(Cl)(PPh3)2],Cl[Ni]C1=CC=CC=C1C.P(C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4.P(C5=CC=CC=C5)(C6=CC=CC=C6)C7=CC=CC=C7,0.025,1660153-91-2,(tBu)PhCPhos,0.05,67-63-0,iPrOH,CC(C)O,0.75,7732-18-5,water,O,0.25,0.7078193363,0.8363252725
4,70,18,7.50E-05,st_400,0.313,ArBr,1,RBPin,1.5,6674-22-2,DBU,C1CCN2CCCN=C2CC1,2,27057-09-6,[Ni(oTol)(Cl)(PPh3)2],Cl[Ni]C1=CC=CC=C1C.P(C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4.P(C5=CC=CC=C5)(C6=CC=CC=C6)C7=CC=CC=C7,0.025,932710-63-9,AmPhos,0.05,67-63-0,iPrOH,CC(C)O,0.75,7732-18-5,water,O,0.25,0.7072414156,0.7072414156
4,70,18,7.50E-05,st_400,0.313,ArBr,1,RBPin,1.5,7087-68-5,DIPEA,CCN(C(C)C)C(C)C,2,27057-09-6,[Ni(oTol)(Cl)(PPh3)2],Cl[Ni]C1=CC=CC=C1C.P(C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4.P(C5=CC=CC=C5)(C6=CC=CC=C6)C7=CC=CC=C7,0.025,6163-58-2,P(oTol)3,0.05,67-63-0,iPrOH,CC(C)O,0.75,7732-18-5,water,O,0.25,0.7057162879,0.8450909612
4,70,18,7.50E-05,st_400,0.313,ArBr,1,RBPin,1.5,6674-22-2,DBU,C1CCN2CCCN=C2CC1,2,27057-09-6,[Ni(oTol)(Cl)(PPh3)2],Cl[Ni]C1=CC=CC=C1C.P(C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4.P(C5=CC=CC=C5)(C6=CC=CC=C6)C7=CC=CC=C7,0.025,1067883-58-2,CM-Phos,0.05,67-63-0,iPrOH,CC(C)O,0.75,7732-18-5,water,O,0.25,0.6983925645,0.6983925645
4,70,18,7.50E-05,st_400,0.313,ArBr,1,RBPin,1.5,7087-68-5,DIPEA,CCN(C(C)C)C(C)C,2,27057-09-6,[Ni(oTol)(Cl)(PPh3)2],Cl[Ni]C1=CC=CC=C1C.P(C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4.P(C5=CC=CC=C5)(C6=CC=CC=C6)C7=CC=CC=C7,0.025,4731-65-1,P(2-OMe-C6H4)3,0.05,67-63-0,iPrOH,CC(C)O,0.75,7732-18-5,water,O,0.25,0.6930936562,0.8374452435
4,70,18,7.50E-05,st_400,0.313,ArBr,1,RBPin,1.5,6674-22-2,DBU,C1CCN2CCCN=C2CC1,2,27057-09-6,[Ni(oTol)(Cl)(PPh3)2],Cl[Ni]C1=CC=CC=C1C.P(C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4.P(C5=CC=CC=C5)(C6=CC=CC=C6)C7=CC=CC=C7,0.025,321921-71-5,cataCXium A,0.05,67-63-0,iPrOH,CC(C)O,0.75,7732-18-5,water,O,0.25,0.6903251962,0.7200556565
4,70,18,7.50E-05,st_400,0.313,ArBr,1,RBPin,1.5,6674-22-2,DBU,C1CCN2CCCN=C2CC1,2,27057-09-6,[Ni(oTol)(Cl)(PPh3)2],Cl[Ni]C1=CC=CC=C1C.P(C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4.P(C5=CC=CC=C5)(C6=CC=CC=C6)C7=CC=CC=C7,0.025,7819867-23-7,PhXPhos,0.05,67-63-0,iPrOH,CC(C)O,0.75,7732-18-5,water,O,0.25,0.6817077759,0.6817077759
4,70,18,7.50E-05,st_400,0.313,ArBr,1,RBPin,1.5,7087-68-5,DIPEA,CCN(C(C)C)C(C)C,2,27057-09-6,[Ni(oTol)(Cl)(PPh3)2],Cl[Ni]C1=CC=CC=C1C.P(C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4.P(C5=CC=CC=C5)(C6=CC=CC=C6)C7=CC=CC=C7,0.025,384842-24-4,Cy-vBRIDP,0.05,75-85-4,tAmOH,CCC(C)(C)O,0.75,7732-18-5,water,O,0.25,0.6812446868,0.8601354061
4,70,18,7.50E-05,st_400,0.313,ArBr,1,RBPin,1.5,6674-22-2,DBU,C1CCN2CCCN=C2CC1,2,27057-09-6,[Ni(oTol)(Cl)(PPh3)2],Cl[Ni]C1=CC=CC=C1C.P(C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4.P(C5=CC=CC=C5)(C6=CC=CC=C6)C7=CC=CC=C7,0.025,1067175-36-3,Amidolephos,0.05,67-63-0,iPrOH,CC(C)O,0.75,7732-18-5,water,O,0.25,0.6773113067,0.6773113067
4,85,18,7.50E-05,st_400,0.313,ArBr,1,RBPin,1.5,534-17-8,Cs2CO3,[Cs+].[Cs+].[O-]C([O-])=O,2,27057-09-6,[Ni(oTol)(Cl)(PPh3)2],Cl[Ni]C1=CC=CC=C1C.P(C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4.P(C5=CC=CC=C5)(C6=CC=CC=C6)C7=CC=CC=C7,0.025,603-35-0,PPh3,0.05,75-85-4,tAmOH,CCC(C)(C)O,0.75,7732-18-5,water,O,0.25,0.6751799528,0.9482542952
4,70,18,7.50E-05,st_400,0.313,ArBr,1,RBPin,1.5,6674-22-2,DBU,C1CCN2CCCN=C2CC1,2,27057-09-6,[Ni(oTol)(Cl)(PPh3)2],Cl[Ni]C1=CC=CC=C1C.P(C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4.P(C5=CC=CC=C5)(C6=CC=CC=C6)C7=CC=CC=C7,0.025,1160556-64-8,CPhos,0.05,67-63-0,iPrOH,CC(C)O,0.75,7732-18-5,water,O,0.25,0.6677377101,0.6677377101
4,70,18,7.50E-05,st_400,0.313,ArBr,1,RBPin,1.5,534-17-8,Cs2CO3,[Cs+].[Cs+].[O-]C([O-])=O,2,27057-09-6,[Ni(oTol)(Cl)(PPh3)2],Cl[Ni]C1=CC=CC=C1C.P(C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4.P(C5=CC=CC=C5)(C6=CC=CC=C6)C7=CC=CC=C7,0.025,657408-07-6,SPhos,0.05,75-85-4,tAmOH,CCC(C)(C)O,0.75,7732-18-5,water,O,0.25,0.6676920877,0.9609099267
4,70,18,7.50E-05,st_400,0.313,ArBr,1,RBPin,1.5,7087-68-5,DIPEA,CCN(C(C)C)C(C)C,2,27057-09-6,[Ni(oTol)(Cl)(PPh3)2],Cl[Ni]C1=CC=CC=C1C.P(C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4.P(C5=CC=CC=C5)(C6=CC=CC=C6)C7=CC=CC=C7,0.025,7819867-23-7,PhXPhos,0.05,67-63-0,iPrOH,CC(C)O,0.75,7732-18-5,water,O,0.25,0.6625109639,0.8030502944
4,70,18,7.50E-05,st_400,0.313,ArBr,1,RBPin,1.5,6674-22-2,DBU,C1CCN2CCCN=C2CC1,2,27057-09-6,[Ni(oTol)(Cl)(PPh3)2],Cl[Ni]C1=CC=CC=C1C.P(C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4.P(C5=CC=CC=C5)(C6=CC=CC=C6)C7=CC=CC=C7,0.025,240417-00-9,PhDavePhos,0.05,67-63-0,iPrOH,CC(C)O,0.75,7732-18-5,water,O,0.25,0.6603729071,0.676774692
4,70,18,7.50E-05,st_400,0.313,ArBr,1,RBPin,1.5,6674-22-2,DBU,C1CCN2CCCN=C2CC1,2,27057-09-6,[Ni(oTol)(Cl)(PPh3)2],Cl[Ni]C1=CC=CC=C1C.P(C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4.P(C5=CC=CC=C5)(C6=CC=CC=C6)C7=CC=CC=C7,0.025,1447963-71-4,PhCPhos,0.05,67-63-0,iPrOH,CC(C)O,0.75,7732-18-5,water,O,0.25,0.6583692985,0.6583692985
4,70,18,7.50E-05,st_400,0.313,ArBr,1,RBPin,1.5,6674-22-2,DBU,C1CCN2CCCN=C2CC1,2,27057-09-6,[Ni(oTol)(Cl)(PPh3)2],Cl[Ni]C1=CC=CC=C1C.P(C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4.P(C5=CC=CC=C5)(C6=CC=CC=C6)C7=CC=CC=C7,0.025,213697-53-1,DavePhos,0.05,67-63-0,iPrOH,CC(C)O,0.75,7732-18-5,water,O,0.25,0.6552373919,0.6552373919
4,70,18,7.50E-05,st_400,0.313,ArBr,1,RBPin,1.5,7087-68-5,DIPEA,CCN(C(C)C)C(C)C,2,27057-09-6,[Ni(oTol)(Cl)(PPh3)2],Cl[Ni]C1=CC=CC=C1C.P(C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4.P(C5=CC=CC=C5)(C6=CC=CC=C6)C7=CC=CC=C7,0.025,1067883-58-2,CM-Phos,0.05,67-63-0,iPrOH,CC(C)O,0.75,7732-18-5,water,O,0.25,0.6522580457,0.8300757841
4,70,18,7.50E-05,st_400,0.313,ArBr,1,RBPin,1.5,6674-22-2,DBU,C1CCN2CCCN=C2CC1,2,27057-09-6,[Ni(oTol)(Cl)(PPh3)2],Cl[Ni]C1=CC=CC=C1C.P(C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4.P(C5=CC=CC=C5)(C6=CC=CC=C6)C7=CC=CC=C7,0.025,40438-64-0,CyAmPhos,0.05,67-63-0,iPrOH,CC(C)O,0.75,7732-18-5,water,O,0.25,0.6519895939,0.7283341285
4,70,18,7.50E-05,st_400,0.313,ArBr,1,RBPin,1.5,534-17-8,Cs2CO3,[Cs+].[Cs+].[O-]C([O-])=O,2,27057-09-6,[Ni(oTol)(Cl)(PPh3)2],Cl[Ni]C1=CC=CC=C1C.P(C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4.P(C5=CC=CC=C5)(C6=CC=CC=C6)C7=CC=CC=C7,0.025,321921-71-5,cataCXium A,0.05,75-85-4,tAmOH,CCC(C)(C)O,0.75,7732-18-5,water,O,0.25,0.6510028886,0.9622842347
4,70,18,7.50E-05,st_400,0.313,ArBr,1,RBPin,1.5,7087-68-5,DIPEA,CCN(C(C)C)C(C)C,2,27057-09-6,[Ni(oTol)(Cl)(PPh3)2],Cl[Ni]C1=CC=CC=C1C.P(C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4.P(C5=CC=CC=C5)(C6=CC=CC=C6)C7=CC=CC=C7,0.025,1447963-71-4,PhCPhos,0.05,67-63-0,iPrOH,CC(C)O,0.75,7732-18-5,water,O,0.25,0.6499739001,0.8035719522
4,70,18,7.50E-05,st_400,0.313,ArBr,1,RBPin,1.5,7087-68-5,DIPEA,CCN(C(C)C)C(C)C,2,27057-09-6,[Ni(oTol)(Cl)(PPh3)2],Cl[Ni]C1=CC=CC=C1C.P(C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4.P(C5=CC=CC=C5)(C6=CC=CC=C6)C7=CC=CC=C7,0.025,1308652-65-4,iPrPhenCar-Phos,0.05,67-63-0,iPrOH,CC(C)O,0.75,7732-18-5,water,O,0.25,0.6496170983,0.7734768734
4,70,18,7.50E-05,st_400,0.313,ArBr,1,RBPin,1.5,6674-22-2,DBU,C1CCN2CCCN=C2CC1,2,27057-09-6,[Ni(oTol)(Cl)(PPh3)2],Cl[Ni]C1=CC=CC=C1C.P(C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4.P(C5=CC=CC=C5)(C6=CC=CC=C6)C7=CC=CC=C7,0.025,1660153-91-2,(tBu)PhCPhos,0.05,67-63-0,iPrOH,CC(C)O,0.75,7732-18-5,water,O,0.25,0.6422310521,0.6422310521
4,70,18,7.50E-05,st_400,0.313,ArBr,1,RBPin,1.5,534-17-8,Cs2CO3,[Cs+].[Cs+].[O-]C([O-])=O,2,27057-09-6,[Ni(oTol)(Cl)(PPh3)2],Cl[Ni]C1=CC=CC=C1C.P(C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4.P(C5=CC=CC=C5)(C6=CC=CC=C6)C7=CC=CC=C7,0.025,1257847-61-2,cataCXium PiPr,0.05,75-85-4,tAmOH,CCC(C)(C)O,0.75,7732-18-5,water,O,0.25,0.6403246746,0.9190747709
4,70,18,7.50E-05,st_400,0.313,ArBr,1,RBPin,1.5,7087-68-5,DIPEA,CCN(C(C)C)C(C)C,2,27057-09-6,[Ni(oTol)(Cl)(PPh3)2],Cl[Ni]C1=CC=CC=C1C.P(C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4.P(C5=CC=CC=C5)(C6=CC=CC=C6)C7=CC=CC=C7,0.025,1308652-64-3,PhenCar-Phos,0.05,67-63-0,iPrOH,CC(C)O,0.75,7732-18-5,water,O,0.25,0.6355365293,0.7833041868
4,70,18,7.50E-05,st_400,0.313,ArBr,1,RBPin,1.5,534-17-8,Cs2CO3,[Cs+].[Cs+].[O-]C([O-])=O,2,27057-09-6,[Ni(oTol)(Cl)(PPh3)2],Cl[Ni]C1=CC=CC=C1C.P(C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4.P(C5=CC=CC=C5)(C6=CC=CC=C6)C7=CC=CC=C7,0.025,6002-34-2,PtBuPh2,0.05,75-85-4,tAmOH,CCC(C)(C)O,0.75,7732-18-5,water,O,0.25,0.6312954181,0.9361006311
4,70,18,7.50E-05,st_400,0.313,ArBr,1,RBPin,1.5,7087-68-5,DIPEA,CCN(C(C)C)C(C)C,2,27057-09-6,[Ni(oTol)(Cl)(PPh3)2],Cl[Ni]C1=CC=CC=C1C.P(C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4.P(C5=CC=CC=C5)(C6=CC=CC=C6)C7=CC=CC=C7,0.025,213697-53-1,DavePhos,0.05,67-63-0,iPrOH,CC(C)O,0.75,7732-18-5,water,O,0.25,0.6297640456,0.8058654661
4,70,18,7.50E-05,st_400,0.313,ArBr,1,RBPin,1.5,534-17-8,Cs2CO3,[Cs+].[Cs+].[O-]C([O-])=O,2,27057-09-6,[Ni(oTol)(Cl)(PPh3)2],Cl[Ni]C1=CC=CC=C1C.P(C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4.P(C5=CC=CC=C5)(C6=CC=CC=C6)C7=CC=CC=C7,0.025,247940-06-3,CyJohnPhos,0.05,75-85-4,tAmOH,CCC(C)(C)O,0.75,7732-18-5,water,O,0.25,0.6274490475,0.9045524078
4,85,18,7.50E-05,st_400,0.313,ArBr,1,RBPin,1.5,534-17-8,Cs2CO3,[Cs+].[Cs+].[O-]C([O-])=O,2,27057-09-6,[Ni(oTol)(Cl)(PPh3)2],Cl[Ni]C1=CC=CC=C1C.P(C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4.P(C5=CC=CC=C5)(C6=CC=CC=C6)C7=CC=CC=C7,0.025,897665-73-5,PAd3,0.05,75-85-4,tAmOH,CCC(C)(C)O,0.75,7732-18-5,water,O,0.25,0.6254602994,0.9593655164
4,70,18,7.50E-05,st_400,0.313,ArBr,1,RBPin,1.5,7087-68-5,DIPEA,CCN(C(C)C)C(C)C,2,27057-09-6,[Ni(oTol)(Cl)(PPh3)2],Cl[Ni]C1=CC=CC=C1C.P(C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4.P(C5=CC=CC=C5)(C6=CC=CC=C6)C7=CC=CC=C7,0.025,395116-70-8,cataCXium ABn,0.05,75-85-4,tAmOH,CCC(C)(C)O,0.75,7732-18-5,water,O,0.25,0.6246934466,0.9506675115
4,70,18,7.50E-05,st_400,0.313,ArBr,1,RBPin,1.5,7087-68-5,DIPEA,CCN(C(C)C)C(C)C,2,27057-09-6,[Ni(oTol)(Cl)(PPh3)2],Cl[Ni]C1=CC=CC=C1C.P(C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4.P(C5=CC=CC=C5)(C6=CC=CC=C6)C7=CC=CC=C7,0.025,240417-00-9,PhDavePhos,0.05,67-63-0,iPrOH,CC(C)O,0.75,7732-18-5,water,O,0.25,0.6225935881,0.8365326138
4,70,18,7.50E-05,st_400,0.313,ArBr,1,RBPin,1.5,7087-68-5,DIPEA,CCN(C(C)C)C(C)C,2,27057-09-6,[Ni(oTol)(Cl)(PPh3)2],Cl[Ni]C1=CC=CC=C1C.P(C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4.P(C5=CC=CC=C5)(C6=CC=CC=C6)C7=CC=CC=C7,0.025,564483-18-7,XPhos,0.05,67-63-0,iPrOH,CC(C)O,0.75,7732-18-5,water,O,0.25,0.619455018,0.9525447466
4,70,18,7.50E-05,st_400,0.313,ArBr,1,RBPin,1.5,7087-68-5,DIPEA,CCN(C(C)C)C(C)C,2,27057-09-6,[Ni(oTol)(Cl)(PPh3)2],Cl[Ni]C1=CC=CC=C1C.P(C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4.P(C5=CC=CC=C5)(C6=CC=CC=C6)C7=CC=CC=C7,0.025,224311-49-3,tBuDavePhos,0.05,67-63-0,iPrOH,CC(C)O,0.75,7732-18-5,water,O,0.25,0.6190659011,0.9517814343
4,70,18,7.50E-05,st_400,0.313,ArBr,1,RBPin,1.5,7087-68-5,DIPEA,CCN(C(C)C)C(C)C,2,27057-09-6,[Ni(oTol)(Cl)(PPh3)2],Cl[Ni]C1=CC=CC=C1C.P(C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4.P(C5=CC=CC=C5)(C6=CC=CC=C6)C7=CC=CC=C7,0.025,1067175-36-3,Amidolephos,0.05,67-63-0,iPrOH,CC(C)O,0.75,7732-18-5,water,O,0.25,0.6184594656,0.7649956455
4,70,18,7.50E-05,st_400,0.313,ArBr,1,RBPin,1.5,534-17-8,Cs2CO3,[Cs+].[Cs+].[O-]C([O-])=O,2,27057-09-6,[Ni(oTol)(Cl)(PPh3)2],Cl[Ni]C1=CC=CC=C1C.P(C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4.P(C5=CC=CC=C5)(C6=CC=CC=C6)C7=CC=CC=C7,0.025,1067175-36-3,Amidolephos,0.05,75-85-4,tAmOH,CCC(C)(C)O,0.75,7732-18-5,water,O,0.25,0.5966358446,0.8153561894
4,70,18,7.50E-05,st_400,0.313,ArBr,1,RBPin,1.5,7087-68-5,DIPEA,CCN(C(C)C)C(C)C,2,27057-09-6,[Ni(oTol)(Cl)(PPh3)2],Cl[Ni]C1=CC=CC=C1C.P(C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4.P(C5=CC=CC=C5)(C6=CC=CC=C6)C7=CC=CC=C7,0.025,932710-63-9,AmPhos,0.05,67-63-0,iPrOH,CC(C)O,0.75,7732-18-5,water,O,0.25,0.5954785379,0.839365008
4,70,18,7.50E-05,st_400,0.313,ArBr,1,RBPin,1.5,6674-22-2,DBU,C1CCN2CCCN=C2CC1,2,27057-09-6,[Ni(oTol)(Cl)(PPh3)2],Cl[Ni]C1=CC=CC=C1C.P(C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4.P(C5=CC=CC=C5)(C6=CC=CC=C6)C7=CC=CC=C7,0.025,1308652-65-4,iPrPhenCar-Phos,0.05,67-63-0,iPrOH,CC(C)O,0.75,7732-18-5,water,O,0.25,0.5873069014,0.5873069014
4,70,18,7.50E-05,st_400,0.313,ArBr,1,RBPin,1.5,534-17-8,Cs2CO3,[Cs+].[Cs+].[O-]C([O-])=O,2,27057-09-6,[Ni(oTol)(Cl)(PPh3)2],Cl[Ni]C1=CC=CC=C1C.P(C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4.P(C5=CC=CC=C5)(C6=CC=CC=C6)C7=CC=CC=C7,0.025,6163-58-2,P(oTol)3,0.05,75-85-4,tAmOH,CCC(C)(C)O,0.75,7732-18-5,water,O,0.25,0.5346184521,0.8036230309
4,70,18,7.50E-05,st_400,0.313,ArBr,1,RBPin,1.5,534-17-8,Cs2CO3,[Cs+].[Cs+].[O-]C([O-])=O,2,27057-09-6,[Ni(oTol)(Cl)(PPh3)2],Cl[Ni]C1=CC=CC=C1C.P(C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4.P(C5=CC=CC=C5)(C6=CC=CC=C6)C7=CC=CC=C7,0.025,932710-63-9,AmPhos,0.05,75-85-4,tAmOH,CCC(C)(C)O,0.75,7732-18-5,water,O,0.25,0.5289841149,0.8070010825
4,85,18,7.50E-05,st_400,0.313,ArBr,1,RBPin,1.5,534-17-8,Cs2CO3,[Cs+].[Cs+].[O-]C([O-])=O,2,27057-09-6,[Ni(oTol)(Cl)(PPh3)2],Cl[Ni]C1=CC=CC=C1C.P(C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4.P(C5=CC=CC=C5)(C6=CC=CC=C6)C7=CC=CC=C7,0.025,657408-07-6,SPhos,0.05,75-85-4,tAmOH,CCC(C)(C)O,0.75,7732-18-5,water,O,0.25,0.5279556423,0.9128564023
4,85,18,7.50E-05,st_400,0.313,ArBr,1,RBPin,1.5,534-17-8,Cs2CO3,[Cs+].[Cs+].[O-]C([O-])=O,2,27057-09-6,[Ni(oTol)(Cl)(PPh3)2],Cl[Ni]C1=CC=CC=C1C.P(C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4.P(C5=CC=CC=C5)(C6=CC=CC=C6)C7=CC=CC=C7,0.025,321921-71-5,cataCXium A,0.05,75-85-4,tAmOH,CCC(C)(C)O,0.75,7732-18-5,water,O,0.25,0.5149838123,0.9319037838
4,85,18,7.50E-05,st_400,0.313,ArBr,1,RBPin,1.5,534-17-8,Cs2CO3,[Cs+].[Cs+].[O-]C([O-])=O,2,27057-09-6,[Ni(oTol)(Cl)(PPh3)2],Cl[Ni]C1=CC=CC=C1C.P(C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4.P(C5=CC=CC=C5)(C6=CC=CC=C6)C7=CC=CC=C7,0.025,857356-94-6,Me4tBuXPhos,0.05,75-85-4,tAmOH,CCC(C)(C)O,0.75,7732-18-5,water,O,0.25,0.5086448524,0.8679519468
4,85,18,7.50E-05,st_400,0.313,ArBr,1,RBPin,1.5,534-17-8,Cs2CO3,[Cs+].[Cs+].[O-]C([O-])=O,2,27057-09-6,[Ni(oTol)(Cl)(PPh3)2],Cl[Ni]C1=CC=CC=C1C.P(C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4.P(C5=CC=CC=C5)(C6=CC=CC=C6)C7=CC=CC=C7,0.025,672937-63-2,cataCXium POMeCy,0.05,75-85-4,tAmOH,CCC(C)(C)O,0.75,7732-18-5,water,O,0.25,0.5079783607,0.8092593671
4,70,18,7.50E-05,st_400,0.313,ArBr,1,RBPin,1.5,534-17-8,Cs2CO3,[Cs+].[Cs+].[O-]C([O-])=O,2,27057-09-6,[Ni(oTol)(Cl)(PPh3)2],Cl[Ni]C1=CC=CC=C1C.P(C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4.P(C5=CC=CC=C5)(C6=CC=CC=C6)C7=CC=CC=C7,0.025,1308652-65-4,iPrPhenCar-Phos,0.05,75-85-4,tAmOH,CCC(C)(C)O,0.75,7732-18-5,water,O,0.25,0.4857769866,0.7028175059
4,85,18,7.50E-05,st_400,0.313,ArBr,1,RBPin,1.5,534-17-8,Cs2CO3,[Cs+].[Cs+].[O-]C([O-])=O,2,27057-09-6,[Ni(oTol)(Cl)(PPh3)2],Cl[Ni]C1=CC=CC=C1C.P(C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4.P(C5=CC=CC=C5)(C6=CC=CC=C6)C7=CC=CC=C7,0.025,213697-53-1,DavePhos,0.05,75-85-4,tAmOH,CCC(C)(C)O,0.75,7732-18-5,water,O,0.25,0.4779664759,0.7473425667
4,85,18,7.50E-05,st_400,0.313,ArBr,1,RBPin,1.5,534-17-8,Cs2CO3,[Cs+].[Cs+].[O-]C([O-])=O,2,27057-09-6,[Ni(oTol)(Cl)(PPh3)2],Cl[Ni]C1=CC=CC=C1C.P(C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4.P(C5=CC=CC=C5)(C6=CC=CC=C6)C7=CC=CC=C7,0.025,6002-34-2,PtBuPh2,0.05,75-85-4,tAmOH,CCC(C)(C)O,0.75,7732-18-5,water,O,0.25,0.4656262201,0.8685013618
4,85,18,7.50E-05,st_400,0.313,ArBr,1,RBPin,1.5,534-17-8,Cs2CO3,[Cs+].[Cs+].[O-]C([O-])=O,2,27057-09-6,[Ni(oTol)(Cl)(PPh3)2],Cl[Ni]C1=CC=CC=C1C.P(C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4.P(C5=CC=CC=C5)(C6=CC=CC=C6)C7=CC=CC=C7,0.025,93634-87-8,PtBuCy2,0.05,75-85-4,tAmOH,CCC(C)(C)O,0.75,7732-18-5,water,O,0.25,0.4575451758,0.9302924734
